text,label,english
"update_now - 12 айдың жартысы, қызғылт сары жалға жалға беру: 400 мин ... 08000839402 нөміріне mobileupd8 қоңырау шалыңыз немесе call2optout = j5q ,,,",0,"update_now - 12mths half price orange line rental: 400mins...call mobileupd8 on 08000839402 or call2optout=j5q,,,"
"тегін шектісіз hardcore porn мобильді txt porn нөмірін 69200 нөміріне бағыттайды және 24 сағат бойы тегін қол жетімділікке қол жеткізеді, содан кейін тәулігіне chrgd @ 50p txt stop 2exit. бұл msg тегін ,,,",0,"free unlimited hardcore porn direct 2 your mobile txt porn to 69200 & get free access for 24 hrs then chrgd@50p per day txt stop 2exit. this msg is free,,,"
"eastenders тв викторинасы. dot өзін қандай гүл-мен салыстырады? d = violet e = tulip f = lily txt de немесе f дейін 84025 қазір 4 мүмкіндік 2 win å 100 £ cash wkent / 150p16 + ,,,",0,"eastenders tv quiz. what flower does dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win å£100 cash wkent/150p16+,,,"
"сіз қазір барлық қызметтерден бас тарттыңыз. тікелей телефонға сексуалды сәбилерді немесе аң аулауды алыңыз! http://gotbabes.co.uk сайтына өтіңіз. жазылым жоқ. ,,,",0,"you are now unsubscribed all services. get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. no subscriptions.,,,"
"«сәлем, сәби, оның иордания, қалай? мен шетелдегі және жалғызбасты үйге келемін, xxsp visionsms.com-мен сөйлескіңіз келсе, маған хат жіберіңіз» .cost 150p 08712400603 мәтініне тоқтаңыз «.",0,"""hi babe its jordan, how r u? im home from abroad and lonely, text me back if u wanna chat xxsp visionsms.com text stop to stopcost 150p 08712400603"",,,"
"the mob агенті бола отырып, жаңа ұялы телефон алыңыз! сонымен қатар көптеген жақсылықтар жүктеледі! қосымша ақпарат алу үшін mat-қа 87021 нөміріне қоңырау шалыңыз. ,,,",0,"get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,,,"
"сақиналардың иесі: дәл қазір дүкенге қайтыңыз! 2 маусымға дейін лотрға жауап беріңіз txt соңына stop деп жауап беріңіз ,,,",0,"lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,,,"
"іске сәт! жеребе 28 ақпан күні өтеді. сәттілік! жою үшін stop 87239 клиенттерге қызмет көрсету 08708034412 нөміріне жіберіңіз ,,,",0,"good luck! draw takes place 28th feb 06. good luck! for removal send stop to 87239 customer services 08708034412,,,"
"ipod ұтып алу мүмкіндігі үшін аптасына 2 адамнан тегін кіру. кіру үшін pod кодын 80182 нөміріне жіберіңіз (std txt ставкасы) t&c 18 + ,,, мәліметтері үшін 08452810073 нөміріне жүгінеді",0,"free entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to get entry (std txt rate) t&c's apply 08452810073 for details 18+,,,"
"1-ші ақысыз! gr8 тондары str8 2 u әр wk. классикалық nokia тондары үшін nokia on-тан 8007-ге немесе polys үшін hit on-тан 8007-ге мәтін жіберіңіз. nokia / 150p poly / 200p 16 + ,,,",0,"1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,,,"
"«lookatme !: lookatme! -ден бейнеклип сатып алғаныңызға рахмет! сізден 35p төлем алынды. сіз одан да жақсы жасай аламын деп ойлайсыз ба? неліктен бейнені mmsto 32323-ке жібермеске.» ,,,",0,"""lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323."",,,"
"сексуалды секс-см және маған мәтінді дымқыл және жылы және порнографияға дайын екенімді жазыңыз! сіз көңілді боласыз ба? бұл мсг тегін recd msgs 150p inc ққс 2 жоюға мәтін тоқтату ,,,",0,"sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? this msg is free recd msgs 150p inc vat 2 cancel text stop,,,"
"қатты live 121 чат 60 мин / мин. өз қызыңызды таңдап, live арқылы қосылыңыз. қазір 09094646899 нөміріне қоңырау шалыңыз! арзан чат ұлыбританияның ең үлкен тірі қызметі. vu bcm1896wc1n3xx ,,,",0,"hard live 121 chat just 60p/min. choose your girl and connect live. call 09094646899 now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,,,"
"біраз уақыттан u4-тен хабар жоқ. сөйлесу үшін 01223585334 дөрекі сөйлесу жеке желісіне қоңырау шалыңыз. менің 2с суреттерім кескінделді, содан кейін 8552 нөміріне pix мәтінін жіберіңіз. 2сосын stop 8552 sam ххх жіберіңіз ,,,",0,"not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx,,,"
"u-мен екінші рет байланысуға тырыстық. мен £ 1450 ұтысын ұтып алдым, талап ету үшін 09053750005 b4 310303 нөміріне қоңырау шалыңыз. t&c / stop sms 08718725756. 140ppm ,,,",0,"this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call 09053750005 b4 310303. t&cs/stop sms 08718725756. 140ppm,,,"
"«hot live fantasies қазір қоңырау шалыңыз 08707509020 тек минутына 20p ntt ltd, po box 1327 croydon cr9 5wb 0870..k» ,,,",0,"""hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870..k"",,,"
"«құрметті ваучер иесі, осы аптадағы ұсынысты талап ету үшін өзіңіздің компьютеріңізде http://www.e-tlp.co.uk/reward мекен-жайына өтіңіз. стандарттар мен өтінімдер қолданылады.» ,,,",0,"""dear voucher holder, to claim this weeks offer, at you pc please go to http://www.e-tlp.co.uk/reward. ts&cs apply."",,,"
"ur 2 бахамаға жетеді! 08081560665 нөміріне қоңырау шалыңыз және тірі оператормен сөйлесіп, тек 2000 £ cash 18 + фунт стерлингінен тұратын багам аралдары үшін круиздік маршрутты талап етіңіз. x мәтінін 07786200117 нөміріне шығару үшін ,,,",0,"ur going 2 bahamas! callfreefone 08081560665 and speak to a live operator to claim either bahamas cruise ofå£2000 cash 18+only. to opt out txt x to 07786200117,,,"
"«біз 2 рет 2 рет хабарласып көрдік. u 750 фунт жүлдесін жеңіп алды. 2 талап қою оңай, қазір 08712101358 нөміріне қоңырау шалыңыз! минутына 10p ғана. bt-ұлттық тариф» ,,,",0,"""this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate"",,,"
"ur қалалық демалысты марапаттады және әр wk-да £ 200 жазғы сауда ойын-сауық ұта алады. дүкенді 88039 нөміріне жіберіңіз. skilgme.tscs087147403231winawk! age16 + £ £ 1.50perwksub ,,,",0,"ur awarded a city break and could win a å£200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16+å£1.50perwksub,,,"
"срочно! біз у.-мен байланыс орнатуға тырысып жатырмыз. бүгінгі ұтыс ойыны сіздің £ 2000 кепілдік сыйлықты ұтып алғаныңызды көрсетеді. 09066358361 нөміріне жер телефонынан қоңырау шалыңыз. y87 талап. тек 12 сағат жарамды ,,,",0,"urgent! we are trying to contact u. todays draw shows that you have won a å£2000 prize guaranteed. call 09066358361 from land line. claim y87. valid 12hrs only,,,"
"«қоңырау үніне тапсырыс бергеніңіз үшін, анықтама нөмірі x29. сіздің ұялы телефоныңыздан 4,50 ақы алынады. егер сіздің үніңіз келмесе, 09065989180 абоненттік қызметке қоңырау шалыңыз» ,,,",0,"""thanks for your ringtone order, reference number x29. your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989180"",,,"
"«cash ұтып алуға алты мүмкіндік! 100-ден 20000 фунт стерлингтен txt> csh11 нөміріне жіберіп, 87575 нөміріне жіберіңіз. бағасы 150р / тәулігіне, 6 күндік және 16+ tsandc жауаптары hl 4 ақпаратына жауап береді» ,,,",0,"""six chances to win cash! from 100 to 20,000 pounds txt> csh11 and send to 87575. cost 150p/day, 6days, 16+ tsandcs apply reply hl 4 info"",,,"
"қолма-қол ақша қалдығы қазіргі уақытта 500 фунтты құрайды, бұл ақшаны көбейту үшін collect нөмірін 83600 нөміріне тек 150 р / мс жіберіңіз. cc: 08718720201 po box 114/14 tcr / w1 ,,,",0,"ur cash-balance is currently 500 pounds - to maximize ur cash-in now send collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,,,"
"«құттықтаймыз! жақсы досыңыздың арқасында u $ xmas £ 2000 ұтып алды. 2 талап қою оңай, қазір 08718726978 нөміріне қоңырау шалыңыз! минутына 10p ғана. bt-ұлттық тариф» ,,,",0,"""congratulations! thanks to a good friend u have won the å£2,000 xmas prize. 2 claim is easy, just call 08718726978 now! only 10p per minute. bt-national-rate"",,,"
"«44 7732584351, жаңа nokia 3510i түсті телефонын ертең жеткізгіңіз келе ме? кез-келген ұялы телефонға 300 минут тегін + 100 ақысыз мәтін + тегін бейнекамера жауап беріңіз немесе 08000930705 нөміріне қоңырау шалыңыз.» ,,,",0,"""44 7732584351, do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930705."",,,"
"сізде 1 жаңа дауыстық пошта бар. 08719181513 нөміріне хабарласыңыз. ,,,",0,"you have 1 new voicemail. please call 08719181513.,,,"
"«сіз білетін біреу біздің танысу қызметімізден сізге 2 хабарласқанын сұрады! кім білмейді? кімге қоңырау шалыңыз, 09058097189 қазір барлығы ашылады. pobox 6, ls15hb 150p» ,,,",0,"""someone u know has asked our dating service 2 contact you! cant guess who? call 09058097189 now all will be revealed. pobox 6, ls15hb 150p "",,,"
"камера - сізге sipix сандық камерасы беріледі! қалалық телефоннан 09061221066 қоңырау шалыңыз. жеткізу 28 күн ішінде ,,,",0,"camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days,,,"
"бүгінгі күні voda нөмірлері 5226 болып аяқталады, олар 350 сыйлыққа ие болады. егер сіз матчпен әуесқой болсаңыз, 083112300220 нөміріне қоңырау шалыңыз, шағым кодын келтіріп, 1131 стандартты тарифтік бағдарламаны ,,",0,"todays voda numbers ending 5226 are selected to receive a ?350 award. if you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,,,"
"бұл хабарлама тегін. жаңа және жақсартылған sex & dogging клубына қош келдіңіз! осы қызметтен бас тарту үшін тоқтатып жауап беріңіз. msgs @ 150p 18 тек ,,,",0,"this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18 only,,,"
"u мәтіні үшін rct 'thnq адриан. rgds vatian ,,,",0,"rct' thnq adrian for u text. rgds vatian,,,"
"«тегін хабарлама 500 sms ақысыз хабарламаларын осы хабарламаға тегін сөзімен жауап беру арқылы іске қосыңыз. шарттар мен ережелер үшін www.07781482378.com сайтына кіріңіз» ,,,",0,"""free message activate your 500 free text messages by replying to this message with the word free for terms & conditions, visit www.07781482378.com"",,,"
"«сізбен танысу қызметі сізге сіз білетін біреу хабарласып жатыр! оның кім екенін білу үшін 09050000928 жер телефонынан қоңырау шалыңыз. pobox45w2tg150p» ,,,",0,"""you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000928. pobox45w2tg150p"",,,"
"кешіріңіз, мен сіздің қоңырауыңызды жіберіп алдым, егер сізде уақыт болса, сөйлесейік. мен 07090201529-да тұрмын ,,,",0,"sorry i missed your call let's talk when you have the time. i'm on 07090201529,,,"
"«тегін 4 star ibiza демалысына немесе $ 10,000-ға қолма-қол ақша сіздің жиналыңызды қажет етеді. 09066364349 қазір стационарлық телефоннан ұтылмау үшін! box434sk38wp150ppm18 +» ,,,",0,"""complimentary 4 star ibiza holiday or å£10,000 cash needs your urgent collection. 09066364349 now from landline not to lose out! box434sk38wp150ppm18+"",,,"
"тегін msg: біз сіздің ұялы телефоныңыздың нөмірін 83332 қысқа кодынан қателесіп есептедік. төлемді қайтару үшін 08081263000 нөміріне қоңырау шалыңыз, бұл bt стационарлық телефоннан тегін болады.",0,"free msg:we billed your mobile number by mistake from shortcode 83332.please call 08081263000 to have charges refunded.this call will be free from a bt landline,,,"
"сізді жедел хабарлама күтіп тұрғандықтан, тез арада 08712402972 қоңырауын сұраймыз ,,,",0,"please call 08712402972 immediately as there is an urgent message waiting for you,,,"
"срочно! сіздің ұялы телефоныңыздың нөмірі £ 2000 бонустық қоңырау шалушы сыйлығымен марапатталды. 09058095201 телефонына қоңырау шалыңыз. тек 12 сағат жарамды ,,,",0,"urgent! your mobile number has been awarded with a å£2000 bonus caller prize. call 09058095201 from land line. valid 12hrs only,,,"
"«бағалы клиент ретінде, мен сізге mob no. туралы соңғы шолудан кейін сізге 1500 фунт стерлингтік бонустық сыйлық берілетіндігіңізге қуаныштымын, 09066364589 нөміріне қоңырау шалыңыз» ,,,",0,"""as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a å£1500 bonus prize, call 09066364589"",,,"
"ертеңгі күні жеткізілетін nokia 3510i түсті телефонын қалайсыз ба? кез-келген ұялы телефонға 300 минут тегін + 100 ақысыз мәтін + бейнекамера жауап береді немесе 08000930705 қоңырау шалыңыз ,,,",0,"do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930705,,,"
"сіз өмірге келгенге дейін life ешқашан онша көңілді және керемет болған емес. сіз оны мен үшін ерекше етіп жасадыңыз. мен сені ұмытпаймын! @ one gbp / sms рахаттаныңыз ,,,",0,"life has never been this much fun and great until you came in. you made it truly special for me. i won't forget you! enjoy @ one gbp/sms,,,"
"сізге жаңа бейне телефон керек пе? кез-келген уақытта 600 кез келген желіде минуты 400 инклюзивті бейнежазбалар және жүктеулер аптасына 5 тегін ертең 08002888812 нөміріне қоңырау шалыңыз немесе қазір жауап беріңіз ,,,",0,"do you want a new video phone? 600 anytime any network mins 400 inclusive video calls and downloads 5 per week free deltomorrow call 08002888812 or reply now,,,"
"«бағалы клиент ретінде мен сізге жақында сіздің mob № нөмірін қарап шыққаннан кейін сізге å 1500 фунт стерлинг бонус сыйлығы берілетіндігін хабарлаймыз, 09066368470 нөміріне қоңырау шалыңыз» ,,,",0,"""as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a å£1500 bonus prize, call 09066368470"",,,"
"қош келдіңіз! бастау үшін жасыңыз бен жасыңыз туралы жауап беріңіз. мысалы, 24м ,,,",0,"welcome! please reply with your age and gender to begin. e.g 24m,,,"
"freemsg: 1 айлық шексіз тегін қоңыраулар! smartcall мәтіндік хабарламасын іске қосыңыз: no: 68866 нөміріне қоңырау шалыңыз. subscriptn3gbp / wk шексіз қоңыраулар анықтама: 08448714184 stop? txt stop stasionarly ,,,",0,"freemsg: 1-month unlimited free calls! activate smartcall txt: call to no: 68866. subscriptn3gbp/wk unlimited calls help: 08448714184 stop?txt stop landlineonly,,,"
"сіздің ұялы телефоныңыздың 10 айы болды ма? қызғылт сары камера / бейне телефондарға ақысыз жаңартыңыз. тегін мәтіндермен / демалыс күніндегі қоңыраулармен үнемдеңіз. қоңырауды қайтару үшін «иә» деп жазыңыз, бас тарту үшін ,,,",0,"had your mobile 10 mths? update to latest orange camera/video phones for free. save å£s with free texts/weekend calls. text yes for a callback orno to opt out,,,"
"жаңа 2 клуб бар және біз әлі кездескен жоқпыз. will b gr8 2 cu мессенджерді 2 күн қалдырыңыз, егер сіз 09099726553 жауап берсеңіз, carlie x callså £ 1 / minmobsmore lkpobox177hp51fl ,,,",0,"am new 2 club & dont fink we met yet will b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x callså£1/minmobsmore lkpobox177hp51fl,,,"
"камера - сізге sipix сандық камерасы беріледі! қалалық телефоннан 09061221066 қоңырау шалыңыз. жеткізу 28 күн ішінде. ,,,",0,"camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days.,,,"
"мобильді бейне ойнатқыштың тегін фильмін алыңыз. 89105 нөміріне go мәтінін жинау үшін. оның тегін! қосымша фильмдерге тапсырыс беруге болады t's және c's қолданылады. тек 18 жыл ,,,",0,"get a free mobile video player free movie. to collect text go to 89105. its free! extra films can be ordered t's and c's apply. 18 yrs only,,,"
"www.bridal.petticoatdreams.co.uk сайтында үйленетін іш киімдерге ақша үнемдеңіз, ұлттық жеткізіліммен керемет таңдауды таңдаңыз. сізге weddingfriend алып келді ,,,",0,"save money on wedding lingerie at www.bridal.petticoatdreams.co.uk choose from a superb selection with national delivery. brought to you by weddingfriend,,,"
"біраз уақыттан u4-тен хабар жоқ. маған қоңырау шалыңыз, мен түн бойы осындамын. мені мұны u соңғы рет жасаған сияқты етіңіз 01223585236 xx luv nikiyu4.net ,,,",0,"not heard from u4 a while. call me now am here all night with just my knickers on. make me beg for it like u did last time 01223585236 xx luv nikiyu4.net,,,"
"bloomberg -мессаж орталығы +447797706009 неге күту керек? сіздің болашақ http: // мансабыңызға жүгініңіз. bloomberg.com ,,,",0,"bloomberg -message center +447797706009 why wait? apply for your future http://careers. bloomberg.com,,,"
"срочно! біз у.-мен байланыс орнатуға тырысып жатырмыз, бүгінгі ұтыс ойынында сіз å 800 фунт стерлингке кепілдік алғаныңызды көрсетеді. 09050001808 телефонына қоңырау шалыңыз. m95 талап етіңіз. тек 12 сағ жарамды ,,,",0,"urgent! we are trying to contact u. todays draw shows that you have won a å£800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only,,,"
"сізге кез-келген уақытта жаңа бейне телефон750 керек пе, кез-келген желі аптасына бес фунт үшін 150 мәтінді алып, қазір 08000776320 нөміріне қоңырау шалыңыз немесе ертең жеткізуге жауап беріңіз ,,,",0,"do you want a new video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,,,"
"«сізбен танысу қызметі сізге сіз білетін біреу хабарласып жатыр! кім екенін білу үшін 09050000878 жер телефонынан қоңырау шалыңыз. pobox45w2tg150p» ,,,",0,"""you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 09050000878. pobox45w2tg150p"",,,"
"«wan2 westlife 4 u немесе m8-мен кездескен кездесулерде + сәлемдесуді жеңіп алды ма? олар қазір қандай турда? 1) мызғымас, 2) үйретілмеген, 3) таза емес. 83049 нөміріне 1,2 немесе 3 мәтіндік хабар жіберіңіз. бағасы 50p + std мәтін», ,,",0,"""wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text"",,,"
"dorothy@kiefer.com (гранит банкі қатты сатып алады) біздің мүшелеріміз үшін жарылышты пикет ***** 300% -дан асты *********** nasdaq symbol cdgt, бұл $ 5.00 үшін .., ,,",0,"dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,,,"
"«сіз å 1000 фунт стерлинг жеңімпазы немесе қоңырау шалушының кепілді сыйлығы болып табылдыңыз, бұл сізбен байланысуға біздің соңғы әрекетіміз! шағым жасау үшін 09071517866 нөміріне қоңырау шалыңыз! 150ppmpobox10183bhamb64xe» ,,,",0,"""you are a å£1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call 09071517866 now! 150ppmpobox10183bhamb64xe"",,,"
"«жаңа жыл қарсаңында билеттер клубтан сатылады, күндізгі сағат 10-нан 20-ға дейін, ал осы аптаның бейсенбі, жұма және сенбі күндері. олар тез сатылады!» ,,,",0,"""xmas & new years eve tickets are now on sale from the club, during the day from 10am till 8pm, and on thurs, fri & sat night this week. they're selling fast!"",,,"
"«рок ыр чик. 100-дегі лас фильмдер мен хх-суреттерді телефоннан алыңыз. filth нөмірінен 69669 дейін. saristar ltd, e14 9yt 08701752560. 5 күнде 450р. стоп2 бас тарту» ,,,",0,"""rock yr chik. get 100's of filthy films &xxx pics on yr phone now. rply filth to 69669. saristar ltd, e14 9yt 08701752560. 450p per 5 days. stop2 cancel"",,,"
"келесі айдан бастап 50% -дан жоғары қоңыраулар алыңыз. 4 ur стандартты желі ақысы 2 іске қосыңыз 9061100010 c wire3.net 1st4terms pobox84 m26 3uz құны å £ 1.50 мин mobcudb артық ,,,",0,"from next month get upto 50% more calls 4 ur standard network charge 2 activate call 9061100010 c wire3.net 1st4terms pobox84 m26 3uz cost å£1.50 min mobcudb more,,,"
"срочно! бүгінгі u ұтыс ойынына сіз $ 800 фунт стерлинг көлемінде кепілдік ұтып алғаныңызды көрсетуге тырысамыз. 09050000460 телефонына қоңырау шалыңыз. j89 талап. po box245c2150pm ,,,",0,"urgent! we are trying to contact u todays draw shows that you have won a å£800 prize guaranteed. call 09050000460 from land line. claim j89. po box245c2150pm,,,"
"89555 нөміріне banneduk нөміріне sms жолдаңыз! құны 150p текстоператор g696ga 18+ ххх ,,,",0,"text banneduk to 89555 to see! cost 150p textoperator g696ga 18+ xxx,,,"
"«4-ші аукцион. ең жоғары баға қазір 54 фунт стерлингті құрайды. келесі ең жоғары баға å 71 фунтты құрайды. сауда-саттық үшін 83383 нөміріне 10 (10 фунт стерлингке) баға ұсыныстарын жіберіңіз. сәттілік.» ,,,",0,"""auction round 4. the highest bid is now å£54. next maximum bid is å£71. to bid, send bids e. g. 10 (to bid å£10) to 83383. good luck."",,,"
"валентиннің демалысын paris inc flight & hotel-ге жинаңыз + å 200 £ кепілдендірілген сыйлық! мәтін: париж, №: 69101. www.rtf.sphosting.com ,,,",0,"collect your valentine's weekend to paris inc flight & hotel + å£200 prize guaranteed! text: paris to no: 69101. www.rtf.sphosting.com,,,"
"клиенттерге адалдық туралы ұсыныс: txtauction-да тек 10 фунттан тұратын жаңа nokia6650 mobile! мәтін мәтіні: №: 81151 нөміріне бастаңыз және сіздікін алыңыз! 4t & ctxt tc 150p / mtmsg ,,,",0,"customer loyalty offer:the new nokia6650 mobile from only å£10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,,,"
"сіз бұған сенбейсіз, бірақ бұл шындық. бұл керемет txts! қазір g-ге жауап беріңіз, ол сіздің ақыл-ойыңызға әсер ететін керемет нәрселерді біледі. o2fwd-ден тек 18p / txt ,,,",0,"you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt,,,"
"сәлем, 07734396839 ibh тұтынушыларына адалдық туралы ұсыныс: txtauction-да тек 10 фунттан тұратын жаңа nokia6600 ұялы телефоны! мәтін сөзі: №: 81151-ге бастаңыз және өзіңіздікін алыңыз! 4t & ,,,",0,"hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only å£10 at txtauction!txt word:start to no:81151 & get yours now!4t&,,,"
"мен өте ыстықмын және сіз үшін жергілікті тұрғын ретінде өмір сүруге дайынмын - жауап алу үшін хат жіберіңіз, менен 150 стр жауап алу үшін netcollex ltdhelpdesk: 02085076972 жауап аяқтауды тоқтату ,,,",0,"i am hot n horny and willing i live local to you - text a reply to hear strt back from me 150p per msg netcollex ltdhelpdesk: 02085076972 reply stop to end,,,"
"ертең жеткізілетін жаңа nokia 3510i түсті телефонын қалайсыз ба? кез-келген ұялы телефонға 200 тегін минутпен + 100 тегін мәтін + тегін бейнекамераға жауап беріңіз немесе қоңырау шалыңыз 08000930705 ,,,",0,"do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 08000930705,,,"
"сіз жеңіп алғаныңызбен құттықтаймын. сіз біздің тамыздағы £ 1000 ұтыс ойынының жеңімпазысыз. қазір 09066660100 нөміріне қоңырау шалыңыз. сыйлық коды 2309. ,,,",0,"congratulations you've won. you're a winner in our august å£1000 prize draw. call 09066660100 now. prize code 2309.,,,"
"8007 25б 4 альфи айдың балаларына мұқтаж әні ur mob. ur m8s айтыңыз. tox tone қайырымдылықты nokias үшін 8007 дейін немесе полис үшін қайырымдылықты жіберіңіз: zed 08701417012 пайда 2 қайырымдылық ,,",0,"8007 25p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys :zed 08701417012 profit 2 charity ,,,"
"бүгін кешкі ойынға арналған england поли қоңырауын немесе түрлі түсті жалаушасын ұялы телефоннан алыңыз! 84199 нөміріне tone немесе flag мәтінін жіберіңіз. опт. txt eng stop box39822 w111wx å £ 1.50 ,,,",0,"get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx å£1.50,,,"
"«клиенттерге қызмет көрсету туралы хабарландыру. жақында біз сізге жеткізілім жасамақ болдық, бірақ оны жасай алмадық, қайта жоспарлау үшін 07090298926 нөміріне қоңырау шалыңыз. сілт: 9307622» ,,,",0,"""customer service announcement. we recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. ref:9307622"",,,"
"«сіз бұдан әрі клубтық тондарды \ stop mix \» жауап беру арқылы тоқтата аласыз «» my-tone.com/enjoy мекен-жайын қараңыз. html үшін шарттар. клуб үндері аптасына 4,50 gbp құрайды. mfl «,» po box 1146 mk45 2wt (2/3) ) «» «,,",0,"""you can stop further club tones by replying \stop mix\"""" see my-tone.com/enjoy. html for terms. club tones cost gbp4.50/week. mfl"","" po box 1146 mk45 2wt (2/3)"""""",,"
"нақты ұялы байланыс ұялы телефоныңызға жіберілгенін қалайсыз ба? ұлыбританиядағы ең үлкен кинология желісіне қосылыңыз. t69 иттерді 69696-ға жеткізіңіз! ec2a. 3 лп - £ 1.50 / msg. ,,,",0,"wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp å£1.50/msg.,,,"
"сіз nokia 7250i ұтып алдыңыз. біздің тегін аукционды ұтып алған кезде алатындарыңыз осы. қатысу үшін қазір nokia-ны 86021 нөміріне жіберіңіз. hg / suite342 / 2lands row / w1jhl 16 + ,,,",0,"you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,,,"
"науқан нөмірі: 8714714 - ur қалалық үзіліспен марапатталды және әр wk-да £ 200 жазғы сауда ойын-сауық ұта алады. дүкенді 88039 нөміріне жіберіңіз. skilgme. tscs087147403231winawk! 16 жаста - £ 1.50perwksub ,,,",0,"promotion number: 8714714 - ur awarded a city break and could win a å£200 summer shopping spree every wk. txt store to 88039 . skilgme. tscs087147403231winawk!age16 å£1.50perwksub,,,"
"сіз £ 1000 қолма-қол ақшаны немесе å £ 2000 сыйақы алу үшін арнайы таңдалған жеңімпазсыз. тікелей эфирдегі оператормен сөйлесіп, 087147123779am-19pm нөміріне қоңырау шалыңыз. құны 10p ,,,",0,"you are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. speak to a live operator to claim call 087147123779am-7pm. cost 10p,,,"
"ақысыз қоңырау үні - апта сайынғы қоңырауға қосылыңыз - 1-ші аптада тегін алыңыз, subpoly нөмірін 81618-? 3 нөміріне жіберіңіз, sms-08718727870 ,,,",0,"free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870,,,"
"«қоңырау үніне тапсырыс бергеніңіз үшін, анықтама нөмірі x49. сіздің ұялы телефоныңыздан 4,50 ақы алынады. егер сіздің қоңырауыңыз келмесе, 09065989182 тұтынушыларға хабарласыңыз. хабарлама: [color = red] text [/ color] txtstar» ,,,",0,"""thanks for your ringtone order, reference number x49. your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989182. from: [colour=red]text[/colour]txtstar"",,,"
