,text,label,english
156,"baq kz атырау маңында шақырым жолға асфальт төселеді жұмысшылар қала маңындағы көшеге, яғни, шақырымға жолға асфальт төсейді, деп хабарлады атырау облысының өңірлік коммуникациялар қызметі облыс орталығының негізгі көшелерінде ғана емес, қала маңындағы селолық округтерде де құрылысмонтаж жұмыстары қарқынды жүргізілуде атап айтсақ, ақсай , тасқала , дамба , еркінқала ауылдық округтерінде жуық арада жаңа асфальт пен тротуарлар пайда болады өзге аудандардағы секілді , мұнда да мердігерлер жол төсемін тегістеп, жиектерін жөндеп, жаяу жүргіншілерге арналған жолдар жасайды қазіргі уақытта қала маңындағы көшеге шақырымнан астам жол төселді жұмыс әлі де жалғасуда, мердігерлер алдынала жоспарланған учаскелерге жаяу жүргіншілер жолдары мен тратуарларға асфальт төсейді , дейді қалалық ткш бөлімінің бас маманы алмас сарсенов https baq kz news othernews atyraumaynda shayrymzholaasfalttseledi ",0,"asphalt will be laid on km of roads near atyrau workers will lay asphalt on suburban streets, ie km of roads, the press service of the regional communications service of atyrau region reports intensive construction and installation work is carried out not only on the main streets of the regional center, but also in the suburban rural districts in particular, new asphalt and sidewalks will soon appear in aksai , taskala , damba , erkinkala rural districts here, as in other areas, contractors are leveling the road, repairing the curbs and building sidewalks currently, more than km of roads have been laid on suburban streets work is still underway, the contractors will lay asphalt on the planned sections of sidewalks and sidewalks, said almas sarsenov, chief specialist of the city housing department https baq kz news othernews atyraumaynda shayrymzholaasfalttseledi "
157,алматы қаласының әкімі бақытжан сағынтаев мейрамбек бесбаевты қызметке тағайындады танымал әнші енді әкімнің штаттан тыс кеңесшісі болады ,0,akim of almaty bakytzhan sagintayev has appointed meirambek besbayev the popular singer will now become a freelance adviser to the mayor 
158,"қайраттың жылдығына орай сенбі, ",0,"in honor of the th anniversary of kairat saturday, p m "
159,"nur kz өскеменде жастағы кейуананы өз ұлы тонап кеттіөскеменде жастағы зейнеткерді өз ұлы тонап кеткен бұл туралы шығыс қазақстан облысының полиция департаментіне сілтеме жасаған қазақпарат хабарлайды оқиға мереке күні орын алған ведомствоның мәліметінше, жастағы зейнеткерді туған ұлы тонап кетті жастағы ер азаматтың мың мен долларды қолды қылғаны белгілі болды полиция күдікті өз кінәсін мойындап, түсініктеме бергенін жеткізді https kaz nur kz skemende zastagykejuananyzlytonapketti html",0,"nur kz an yearold woman was robbed by her son in ustkamenogorsk an yearold pensioner was robbed by her son in ustkamenogorsk according to the department, the incident took place on the holiday according to the agency, the yearold pensioner was robbed by his son a yearold man stole thousand and dollars the suspect pleaded guilty and was released on bail https kaz nur kz skemende zastagykejuananyzlytonapketti html"
160,"қытайлық миллиардер джек ма қазақстанда бастау алып, әлемдік деңгейге жеткен абай челленджіне қатысып, абай құнанбаевтың өлеңін оқыды эстафетаны қазақстандық боксшы геннадий головкинге тапсырды ",0,"chinese billionaire jack ma took part in the worldclass challenge abai , which began in kazakhstan and read a poem by abai kunanbayev he passed the baton to kazakhstani boxer gennady golovkin "
161,"baq kz фифа жылдың үздік ойыншысы атағына үш үміткерді атадыбұл туралы prosports kz хабарлады халықаралық футбол федерациясының fifa сайты жылдың ойыншысы атағына үш үміткердің тізімін жариялады олар криштиану роналду ювентус , лионель месси барселона және вирджил ван дейк ливерпуль естеріңізге сала кетейік, жеңімпаздар қыркүйекте белгілі болады өткен жылы лука модрич аталмыш жүлдені жеңіп алған болатын https baq kz news othernews fifazhyldyzdikoyynshysyataynashmitkerdiatady ",0,"fifa has named three candidates for the title of player of the year, prosports kz reports the website of the international football federation fifa has published a list of three candidates for the title of player of the year they are cristiano ronaldo juventus , lionel messi barcelona and virgil van dyke liverpool let us remind you that the winners will be announced on september last year, luka modric won the award https baq kz news othernews fifazhyldyzdikoyynshysyataynashmitkerdiatady "
162,"baq kz қазақстанда азықтүлік қымбаттадыелімізде жылғы тамыз айындағы азықтүлік тауарларының бағасы жылғы тамыз айымен салыстырғанда өсті статистика комитетінен хабарлағандай, нан өнімдері және жармалар, ет, балық және теңіз өнімдері, сүт өнімдері, жұмыртқа, май және тоңмай, көкөністер, қант, кондитерлік өнімдер, алкогольсіз сусындар және алкогольді ішімдіктер қымбаттады, ал жаңа жиналған жемістер арзандады жарма өнімдері тобында бағаның әр бағытта өзгеруі белгіленді жылғы тамызда күрішке орташа баға жылғы тамыздағы килограмына теңгеге қарсы теңгені, ал қарақұмық жармасы тиісінше теңгеге қарсы теңгені құрады құмшекердің орташа бағасы жылғы тамызда килограмына теңгені, жылғы тамызда теңгені құрады жылғы тамызда ет және ет өнімдерінен сиыр етінің жауырынтөс бөлігіне орташа баға килограмына теңгені жылғы тамызда теңге , сүйегі бар қой етіне теңгені теңге , сүйегі бар жылқы етіне теңгені теңге , шошқа етінің жауырын бөлігіне теңгені теңге , шала ысталған шұжыққа теңгені теңге , тауықтың сан етіне теңгені теңге құрады https baq kz news othernews azastandaazytlik ymbattady ",0,"food prices in kazakhstan rose by in august , food prices in the country increased by compared to august according to the statistics committee, bakery products and cereals, meat, fish and seafood, dairy products, eggs, fats and oils, vegetables, sugar, confectionery, soft drinks and alcoholic beverages became more expensive, and fresh fruits fell in price change in direction in august , the average price of rice was tenge against tenge per kilogram in august , and buckwheat was tenge against tenge, respectively the average price of sugar in august was tenge per kilogram, in august tenge the average price per kilogram of beef brisket is tenge in august tenge , mutton with bones tenge tenge , horse meat with bones tenge tenge , pork ribs tenge tenge , for undersmoked sausage tenge tenge , for chicken thighs tenge tenge https baq kz news othernews azastandaazyt lik ymbattady "
164,бүгін қандай күн қыркүйек ж сейсенбі жылы ақын әкім ысқақ туылған австралияда әкелер күні катар мемлекетінің ұлттық мейрамы тәуелсіздік күні тунисте тәуелсіздік қозғалысы күні австралияда мемлекеттік ту күні,0,"what day is it today september , tuesday ақын poet akim isaac was born in әк father s day in australia ұлттық qatar s national holiday independence day independence day in tunisia мемлекеттік national flag day in australia"
165,просто біздің халық қытайдан қорқып қалған whatsapp сене бермеңдер https vk com wall ,0,it s just that our people are afraid of china don t trust whatsapp https vk com wall 
166,"stan kz қытайдың зауыты қазақстанға көшеді ақпаратқа сім жауап бердісыртқы істер вицеминистрі ермек көшербаев окқда өткен брифингте қытайдың зауытының қазақстанға көшірілу мүмкіндігін жоққа шығарды қазақстанқытай жобалары индустрияландыру және инвестиция саласындағы ынтымақтастықты нығайту туралы екі елдің үкіметтері арасындағы негіздемелік келісім аясында жүзеге асырылуда бүгінгі таңда индустрияландыру және инвестиция саласындағы бірлескен қазақстанқытай жобаларының тізіміне құны , млрд ақш доллары болатын жоба кіреді олар келесі салаларда машина жасау, құрылыс индустриясы, агробизнес, химия және фармацевтика өнеркәсібінде, сондайақ мұнайгаз секторында және басқа да бірқатар энергетикалық жобаларда жүзеге асырылады , деді көшербаев сонымен бірге ол қытай зауыттарын қазақстанға беру мүмкіндігін жоққа шығарды мұндай бағдарлама болған жоқ, болмайды да бұл ақпаратты блогерлер whatsapp мессенджері арқылы таратады айтуларынша, ескі қытай зауыттарын қазақстан республикасына өткізеді мұндай әңгімелер бар, бірақ мұндай бағдарлама жоқ, ескі өсімдіктерді ешкім тасымалдамайды қытаймен бірлескен комиссия бар біз барлық жобаларды өзіміз таңдаймыз, содан кейін олар мемлекеттік сараптамадан өтеді, ешкім ескі өсімдіктерді осында әкелмейді егер қаласа да, біздің комиссия оларға мүмкіндік бермейді, мұндай жобаға тыйым салады , деп түсіндірді спикер оның айтуынша, бірлескен қазақстанқытай жобаларының тізіміне машина жасау, өнеркәсіп, ауыл шаруашылығы, химия және фармацевтика, мұнайгаз және энергетика саласындағы , миллиард долларлық жоба енеді ол индустрияландыру мен инвестиция тартудың мұндай бағдарламалары тек қытаймен ғана емес, сонымен қатар басқа елдермен де жасалғанын атап өтті министрдің орынбасары мысал ретінде ақш пен германияны келтірді ермек көшербаев сондайақ қазақстанға инвестиция салу үшін бірінші орында нидерланды, ақш екінші, швейцария үшінші орынға ие екенін атап өтті қытай төртінші орында https stan kz kitaydin zauitikazakstangakoshediakparatkasimzhauapberdi ",0,"stan kz chinese plants will be relocated to kazakhstan foreign minister yermek kusherbayev ruled out relocation of chinese plants to kazakhstan at a briefing in the central communications service kazakhchinese projects on strengthening industrial and investment cooperation between kazakhstan and china within the framework of the framework agreement between the governments to date, the list of joint kazakhchinese projects in the field of industrialization and investment includes billion tenge it includes projects worth usd they will be implemented in the following areas engineering, construction, agribusiness, chemical and pharmaceutical industries, as well as in the oil and gas sector and a number of other energy projects, kusherbayev said he also ruled out the possibility of transferring chinese plants to kazakhstan there was no such program, and there will not be bloggers spread this information via whatsapp messenger according to them, old chinese plants will be sold to the republic of kazakhstan there are such stories, but there is no such program, no one transports old plants there is a joint commission with china we select all the projects ourselves, and then they pass the state examination, no one brings old plants here if they want, our commission will not allow them, they will ban such a project, he said he added that the list of joint kazakhchinese projects includes in the field of engineering, industry, agriculture, chemistry and pharmaceuticals, oil and gas and energy it includes projects worth billion he noted that such programs of industrialization and investment attraction have been developed not only with china, but also with other countries the deputy minister cited the united states and germany as examples yermek kusherbayev also noted that the first place to invest in kazakhstan is occupied by the netherlands, the united states and switzerland china is in fourth place https stan kz kitaydin zauitikazakstangakoshediakparatkasimzhauapberdi "
167,"қасымжомарт тоқаев қазіргі проблемаларды шешу үшін ұлттық қордың қаражатын пайдалануды тоқтату керек бұл болашақ ұрпақ үшін қаражат ұлттық қордан түсетін қаражат бәсекеге қабілетті экономиканы құруға бағытталған бағдарламалар мен жобаларды іске асыруға ғана бөлінуі керек үкіметке ұлттық банкпен бірлесіп, жыл соңына дейін ұлттық қордың қаражатын пайдалануды жақсарту жөнінде нақты ұсыныс дайындауды тапсырамын",0,kassymzhomart tokayev it is necessary to stop using the funds of the national fund to solve current problems these are the funds for future generations funds from the national fund should be allocated only for the implementation of programs and projects aimed at creating a competitive economy i instruct the government together with the national bank to prepare a concrete proposal to improve the use of the national fund by the end of the year
168,"қасымжомарт тоқаев халықты алаңдатып отырған жер мәселесі туралы мемлекет басшысы ретінде мен жерімізді шетелдіктерге сатпайтынын тағы да айтамын біз бұған жол бермейміз бұл мәселе бойынша алыпсатарлықты тоқтату керек жерді тиімді пайдалануды қамтамасыз ету біздің міндетіміз бұл мәселе барған сайын өзекті бола түсуде, жағдай тікелей жер салығы деңгейінің төмендеуіне байланысты шиеленісе түсуде ",0,"kassymzhomart tokayev about the land issue that worries people as the head of state, i repeat that our land will not be sold to foreigners we will not allow it speculation on this issue should be stopped our task is to ensure the efficient use of land this issue is becoming increasingly important, the situation is exacerbated by the reduction of land taxes "
169,"baq kz елордадағы , автобустарының қозғалысы өзгереді , бағдарлардың қозғалыс сызбасы уақытша өзгереді бұл туралы астана lrt баспасөз қызметі хабарлады қыркүйектен бастап фахд бен абдул азиз және күләш бәйсейітова көшелерінің қиылысында жол жөндеу жұмыстарының жүргізілуіне байланысты , бағдарлардың қозғалыс сызбасы уақытша өзгереді , делінген хабарламада жөндеу жұмыстары аяқталғаннан кейін бағдарлардың қозғалыс сызбасы қалпына келтіріледі https baq kz news othernews elordaday avtobustarynyozalysyzgeredi ",0,"baq kz the movement of buses , in the capital will change , routes will be temporarily changed the press service of the astana lrt reports from september , due to road repairs at the intersection of fahd ben abdul aziz and kulyash baiseitova streets, the schedule of routes , , will be temporarily changed, the statement reads https baq kz news othernews elordaday avtobustarynyozalysyzgeredi "
170,"baq kz дариға назарбаева сенат төрағасы болып қайта сайландықазақстан президенті қасымжомарт тоқаев парламенттің жоғарғы палатасының отырысында сенат төрағасы кандидатурасына дариға назарбаеваны ұсынды президент әкімшілігінің қырымбек көшербаев мемлекет басшысының ұсынымын оқып берді қр парламенті сенатының төрағасын сайлау туралы қр конституциясының бабының тармағына сәйкес, дариға нұрсұлтанқызы назарбаеваны қр парламенті сенатының төрағасы қызметіне сайлауды ұсынамын , деп оқыды көшербаев одан кейін отырысқа қатысып отырған депутаттар құпия дауыс беріп, мемлекет басшысы ұсынған кандидатураны сайлады жасырын дауыс беру рәсіміне минут берілді осы уақыт ішінде сенатор бюллетеньмен жабық түрде дауыс берді санақ комиссиясының қорытындысы бойынша, сенатор дариға назарбаеваның кандидатурасын бірауыздан қолдады https baq kz news othernews nazarbaevasenatbolypsaylandy ",0,"president of kazakhstan kassymzhomart tokayev has nominated dariga nazarbayeva for the post of chairman of the senate at a meeting of the upper house of the parliament krymbek kusherbayev of the presidential administration read out the president s recommendation i propose to elect dariga nursultanovna nazarbayeva as the chairman of the senate of the parliament of the republic of kazakhstan, kusherbayev said then the deputies present at the meeting voted by secret ballot and elected the candidate nominated by the president the secret ballot was given minutes during this time, senators voted by secret ballot according to the results of the census commission, senators unanimously supported the candidacy of dariga nazarbayeva https baq kz news othernews nazarbaevasenatbolypsaylandy "
172,"қасымжомарт тоқаев мерейтой барысында ысырапшылдыққа жол бермей, ғұлама тұлғаларымыздың еңбектерін халық арасында дәріптеуіміз керек сондайақ, ең маңызды мерекеге тәуелсіздіктің жылдығына байланысты тиісті ісшараларды іске асыруымыз керек ",0,kassymzhomart tokayev during the anniversary we should not waste money and promote the works of our great people we also need to take appropriate measures in connection with the most important holiday the th anniversary of independence 
173,қасымжомарт тоқаев жаңа парламент маусымының басталуымен құттықтаймын жуырда қазақстан елінің тәуелсіздік алғанына жыл толады біздің еліміздің даму жолын әлемдік қауымдастық назарбаев моделі деп таныды бізде ел дамуын сапалы жаңа деңгейге шығару мүмкіндігі бар біз елбасы курсының сабақтасынтығын сақтай отырып бұған қол жеткіземіз ,0,kassymzhomart tokayev congratulations on the beginning of the new parliamentary season kazakhstan will soon celebrate years of independence the development of our country has been recognized by the world community as the nazarbayev model we have the opportunity to take the country s development to a qualitatively new level we will achieve this while maintaining the continuity of the president s course 
174,"қасымжомарт тоқаев егер бейбіт акциялар заңды бұзуды, азаматтардың тыныштығына кедергі келтіруді көздемесе, түсіністік танытып, оларды өткізуге рұқсат беру керек қала сыртында емес, арнайы жерлерде өткізе алатындай аймақ болуы қажет конституцияға қайшы кез келген іс әрекеттерге шақыртулар, бұзақылық акциялар заңға сәйкес тоқтатылады ",0,"kassymzhomart tokayev if peaceful actions are not intended to break the law, to disturb the peace of citizens, it is necessary to show understanding and allow them to take place there should be an area where you can spend time in special places, not outside the city calls for any unconstitutional actions, hooliganism are stopped in accordance with the law "
175,"қасымжомарт тоқаев біз азаматтардың негізгі құқықтарын елемей, заңнаманы ізгі етуге әуес болдық жыныстық зорлықзомбылық, педофилия, есірткі тарату, адам саудасы және басқа да ауыр, әсіресе балаларға қарсы қылмыстар үшін жазаны жедел түрде күшейту қажет ",0,"kassymzhomart tokayev we are interested in ignoring the basic rights of citizens and making the law better punishment for sexual violence, pedophilia, drug trafficking , human trafficking and other serious crimes, especially against children, needs to be urgently increased "
176,"қытайлық юйту ровері айдың арғы бетіндегі кратерлердің бірінен белгісіз материал тапты белгісіз материал шілде айының соңында жүргізілген шолу жұмыстарының барысында табылған алайда бұл туралы енді ғана белгілі болды қытайлық ғалымдар ровердің негізгі камерасына түсірілген суреттерді тексеріп отырып, біртүрлі затты байқаған суреттердің біріне түсі біртүрлі және құрылымы гель тәрізді материал түсіп қалыпты әзірге зерттеушілер бұл заттың құрамын атауға қиналып отыр ",0,"the chinese router yutu found an unknown material in one of the craters on the other side of the moon the unknown material was found during a survey in late july however, this has only just become known chinese scientists, examining the images taken on the main camera of the rover, noticed a strange thing one of the pictures had a strange color and gellike structure material researchers are still struggling to determine the composition of this substance "
177,"baq kz бейбіт шүменов wba тұжырымында қайтадан әлем чемпионы атандыбүкіләлемдік бокс қауымдастығы wba бірінші ауыр салмақтың жаңартылған рейтингін жариялады, деп хабарлады sports kz отандасымыз бейбіт шүменовтің , ко қайтадан тұрақты әлем чемпионы болғаны хабарланды шүменов бұған дейін wba бойынша демалыстағы чемпион дәрежесін иеленген, дегенмен енді бұрынғы атағын қайта қайтарып алды боксшы өзінің соңғы жекпежегін өткен жылдың шілде айында түрік хизни алтункайға қарсы өткізген бейбіт қарсыласын тоғызыншы раундта уақытынан бұрын жеңген болатын осы жеңістің арқасында ол wba тұжырымындағы вакантты белдікті қайтарып алды https baq kz news othernews beybitshumenovwba ",0,"beibut shumenov became world champion again in the wba the world boxing association wba has announced the updated heavyweight rankings, sports kz reports our compatriot beibit shumenov , kos has again become a permanent world champion shumenov previously held the title of retired champion in the wba, but has now regained his former title the boxer had his last fight in july last year against turkish hizni altunkai beibit defeated his opponent ahead of schedule in the ninth round thanks to this victory, he reclaimed the vacant belt in the wba https baq kz news othernews beybitshumenovwba "
178,"baq kz президенттік жастар кадр резервіне іріктеу басталдыпрезиденттік жастар кадр резервіне өтінімдерді қабылдау басталды бұл туралы қр мемлекеттік қызмет істері агенттігінің баспасөз қызметі хабарлады құжаттарды қабылдау үшін автоматтандырылған онлайнплатформа іске қосылды онлайнплатформаны қолдану жеңіл әрі өте ыңғайлы үміткер сайттың басты бетінде президенттік жастар кадр резервінің іріктеуіне қатысты мағлұматты инфографика арқылы біле алады онда іріктеуге кімдер қатыса алатындығы, уақыты мен іріктеу кезеңдері жазылған тіркеу тәртібі барынша жеңілдетілген үміткерге міндетті түрде өзінің жеке мәліметтерін, атыжөнін, тегін, жсн, іріктеу кезеңдерінен өтуге қолайлы тілді таңдап өзінің ұялы телефоны мен электронды поштасын көрсету қажет сонымен қатар ақпараттарды өңдеп сақтау туралы келісіммен танысып, тиісті талаптарды қабылдауы керек талаптарды қабылдамайынша үміткер президенттік жастар кадр резервіне қатыса алмайды президенттік жастар кадр резервіне қатысу үшін үміткерлерге бар болғаны pkrezerv kz сайтына тіркелу қажет естеріңізге сала кетейік, мемлекеттік қызмет істері агенттігінің төрағасы анар жаилғанова президенттік жастар кадр резервіне өтуге үміткерлерге қойылатын негізгі талаптарыжөнінде айтқан болатын https baq kz news othernews prezidenttikzhastarkadrrezervineirikteubastaldy ",0,"selection of applications for the presidential youth personnel reserve has begun acceptance of applications for the presidential youth personnel reserve has begun the press service of the agency for civil service affairs reports an automated online platform for receiving documents has been launched the online platform is easy and very convenient to use on the main page of the site, the candidate can find information about the selection of the presidential youth reserve through infographics it states who can participate in the selection, time and selection stages the registration procedure is as simple as possible candidates must provide their personal information, name, surname, iin, language suitable for the selection process and provide their mobile phone and email read the storage agreement and accept the relevant requirements candidates will not be able to participate in the presidential youth reserve until they accept the requirements candidates for participation in the presidential youth personnel reserve only need to register on pkrezerv kz recall that the chairman of the agency for civil service affairs anar zhailganova spoke about the main requirements for candidates for the presidential youth personnel reserve https baq kz news othernews presidentialzhastarkadrrezervineirikteubastaldy "
179,"baq kz бүгін президент қазақстан халқына жолдау жасайдыбұл туралы қазақстан республикасының президенті осыдан біраз уақыт бұрын айтқан болатын қасымжомарт тоқаев өзінің алғашқы жолдауында не жайлы айтатынын да шетжағалап білдірген еді қыркүйекке жоспарланған халыққа жолдауымда есірткі бизнесі, педофилия, жыныстық зорлықзомбылық және жеке тұлғаға қарсы жасалатын басқа да ауыр қылмыстарға қатысты жазалау шараларын қатаңдату жөнінде парламентке және үкіметке тапсырмалар жүктеледі , деген еді президент президенттің алғашқы жолдауы не туралы болатынына қр президенті жанындағы орталық коммуникациялар қызметі республикалық мемлекеттік мекемесінің директоры талғат қалиев болжам жасаған еді қазірдің өзінде мемлекет басшысының ерекше құпия жасамай, барлық зорлықшыларға жазаны қатаңдатуға ниетті екендігімен бөлісуі фактісінің өзі қызықтыра түседі бұл жаңалықты құпия ұстай тұрып, залда барынша қошеметке ие болуға да болар еді дегенмен, президентке пойыздағы зорлау сорақы фактісіне байланысты оқиғаға бейжай қарамаған отандастарымен пікірлес екендігін білдіру маңызды болған сияқты осынау қысқа ғана твит іс жүзінде зорлыққа бірауыздан жек көрушілікті қалыптастыруда айрықша рөл ойнады қалғаны әзірше құпия қалып отыр , деп жазады т қалиев telegramда оның пікірінше, президенттің алдағы жолдауында әлеуметтік қолдау шараларына қатысты мәселелер көтеріледі бюджет қызметкерлерінің жалақысын көтеру тамыз кеңесінде төрт жылдың ішінде мұғалімдердің жалақысын есе көтеру тапсырмасы берілді бұл тармақ жолдаудада қозғалып, барынша тарқатылуы мүмкін таяуда өткен индустрияландыру жөніндегі кеңесте мемлекет басшысы түбегейлі мәселелерді көтеріп, қазақстандық экспорт үлесін арттыру туралы тапсырма берді бұл мәселе де жолдауда барынша кеңінен қозғалатын шығар үкіметтің таяудағы кеңейтілген отырысында қасымжомарт тоқаев кәсіпкерлік қызметке араласу тақырыбын көтеріп, бизнестің дамуына кедергі келтіретіндердің бәрін жұмыстан босататындығына уәде берді кәсіпкерлікті қорғау шаралары заңнамамен кепілдендіруге тапсырма береді деп болжауға болады , деп жазды талғат қалиев жолдау бүгін сағат де жолданады https baq kz news othernews prezidentzholdauzhasaydy ",0,"today the president will address the people of kazakhstan this was announced by the president of the republic of kazakhstan some time ago kassymzhomart tokayev in his first address also spoke about what he was talking about my address to the nation, scheduled for september , instructs the parliament and the government to toughen penalties for drug trafficking, pedophilia, sexual violence and other serious crimes against the individual, the president said talgat kaliyev, director of the central communications service, said it is interesting to note that the head of state has already made it a secret that he intends to toughen the punishment for all perpetrators while keeping this news a secret, it would be possible to get as much applause in the hall however, it seemed important for the president to express his sympathy with his compatriots, who were not indifferent to the tragic incident on the train this short tweet actually played a special role in creating a unanimous hatred of violence the rest is still a secret, t kaliev wrote in the telegram according to him, the forthcoming president s address will raise issues related to social support measures increasing the salaries of budget employees the august meeting instructed to increase teachers salaries by times in four years this item can be moved and distributed as much as possible in the message at a recent meeting on industrialization, the president raised fundamental issues and instructed to increase the share of kazakhstan s exports this issue will probably be discussed in detail in the address at a recent enlarged meeting of the government, kassymzhomart tokayev raised the issue of interference in business and promised to dismiss all those who hinder the development of business it can be assumed that measures to protect entrepreneurship will be guaranteed by law, talgat kaliyev wrote the message will be sent today at https baq kz news othernews preidentzholdauzhasaydy "
180,бүгін қандай күн қыркүйек ж дүйсенбі екінші дүниежүзілік соғыстың аяқталған күні вьетнамның ұлттық мейрамы тәуелсіздік күні ресей федерациясы ішкі істер министрлігінің патрульдік және инспекция қызметі күні тибетте демократия күні,0,"what day is it today september , monday талған end of world war ii vietnam s national holiday independence day day of patrol and inspection service of the ministry of internal affairs of the russian federation күні democracy day in tibet"
182,төреәлі төреғалидің болашақ күйеубаласы дархан нортаев оңтүстік кореяда өтіп жатқан бүкіләлемдік жекпежек ойындарында жеңіске жетті ,0,toreali toregali s future soninlaw darkhan nortayev won the world martial arts games in south korea 
183,"nur kz тоқаев қазақстандық оқушыларды білім күнімен құттықтадымемлекет басшысы қасымжомарт тоқаев барша қазақстан оқушылары мен олардың атааналарын білім күнімен құттықтады деп хабарлайды kaz nur kz баршаңызды білім күнімен құттықтаймын жаңа оқу жылы оқушыларымыз бен студенттеріміз үшін жетістіктерге толы болсын цифрландыру заманындағы озық білім мен дағды жастарымыздың жарқын келешегінің кепілі ұстаздардың игі қызметтеріне табыс тілеймін , деп жазды тоқаев twitter парақшасында https kaz nur kz tokaevkazakstandykokusylardybilimknimenkttyktady html",0,"nur kz tokayev congratulated kazakhstani students on the day of knowledge president kassymzhomart tokayev congratulated all kazakhstani students and their parents on the day of knowledge, kaz nur kz reports i congratulate all of you on the day of knowledge may the new school year be full of success for our pupils and students advanced knowledge and skills in the digital age are the key to a bright future for our youth i wish success to the good work of teachers , tokayev wrote on twitter https kaz nur kz tokaevkazakstandykokusylardybilimknimenkttyktady html"
184,"baq kz сағынтаев бейбіт шеру өткізуге қосымша жер сұрадыалматы қаласының әкімі бақытжан сағынтаев қалалық мәслихатқа тұрғындардың бейбіт шеруін өткізуге тағы бір орын бөлуді сұрады бұған дейін бұл мақсатқа сарыарқа кинотеатрының маңайынан жер бөлінген еді бұл туралы егемен қазақстан газеті жазды мен мәслихатқа бейбіт шеру өткізу үшін сарыарқа кинотеатрының маңындағы гүлзардан басқа тағы бір орын бөлуді өтінемін , деді қала әкімі мегаполис басшысының айтуынша, бұл шешім қаладағы саяси және құқықтық мәдениетті жаңа сапа мен биік деңгейге көтереді естеріңізде болса, алматы қаласында өтетін бейбіт шерулер сарыарқа кинотеатрының маңындағы гүлзарда өтетін https baq kz news othernews sagyntaevbeybitsheru ",0,"akim of almaty bakytzhan sagintayev asked the city maslikhat to allocate another place for a peaceful demonstration earlier, a plot of land near the saryarka cinema was allocated for this purpose, egemen kazakhstan newspaper reports i ask the maslikhat to allocate another place for a peaceful march, except for the flower garden near the saryarka cinema, the city said according to the head of the metropolis, this decision will raise the political and legal culture of the city to a new level recall that the peaceful demonstrations in almaty will be held in the flower garden near the cinema saryarka https baq kz news othernews sagyntaevbeybitsheru "
185," өлшемді аяқ киім киетін жастағы берлин тұрғыны гиннестің рекордтара кітабына енді оның табанының өзі сантиметр сондықтан жеткіншек аяқ киімді арнайы тапсырыспен еуроға тіктіреді екен ларсаның анасының айтуынша, ұсталықта оқитын болғандықтан оған сапасы жақсы аяқ киім керек ",0,"the yearold berlin resident, who wears size shoes, entered the guinness book of records his sole is centimeters that s why a teenager sews shoes for a special order for , euros according to larsa s mother, she needs good quality shoes because she is a blacksmith "
186,"stan kz теміртауда өрт шықты саяжай үйі жанып кеттітеміртауда металлург кмк саяжайлық жерінде алапат өрт болып, жүздеген үй жанып кетті екі адам зардап шекті өрт туралы patriotkaragandy instagram парақшасында жарияланды, деп хабарлайды stan kz ақпарат агенттігі жалынмен күресуге өрт сөндірушы және техника жұмылдырылды өртті сөндіруге қатты соққан жел кедергі болды өрт сөндірушілер ең бастысы үйлердің, теміржолдарды, жаңа ауыл және металлургическая станцияларына өрттің жайылмауын қадағалады солардың арқасында бұл аймақтар аман қалды , деп хабарлайды төтенше жағдаайлар комитеті басқармасы өрт сөндірушілер және жылы туған екі әйелді алып шықты екеуі де ауруханаға жеткізілді біреуі өзін жайсыз сезінгенін айтса, екіншісі іі және ііі дәрежедегі бетінен күйік алған төтенше жағдайлар басқармасының хабарлауынша, иесіз үй және қолданыстағы аймақ, гектар болатын жерді өрт шарпыған https stan kz temirtaudaortboldi sayazhayuyizhanipketti ",0,"stan kz fire broke out in temirtau cottages burned in temirtau a catastrophic fire broke out in the cottage metallurgical kmg and hundreds of houses burned two people were injured the fire was reported on the instagram page patriotkaragandy, stan kz reports firefighters and vehicles were involved in the fire the fire was extinguished by a strong wind most importantly, firefighters made sure that houses, railways, zhana aul and metallurgical stations did not catch fire thanks to them, these areas survived, said the board of the committee for emergency situations firefighters rescued two women, born in and both were taken to hospital one of them said that he felt uncomfortable, the other had second and third degree burns on his face according to the department of emergency situations, the fire destroyed abandoned houses and existing areas, hectares of land https stan kz temirtaudaortboldi sayazhayuyizhanipketti "
