,text,label
738,"Пәкістан үкіметі Сват аймағымен шектелген соғыс сигналдарын жібереді Пәкістан әскери күштері тікұшақ зымырандарына, шабуылға арналған ұшақтарға және Свот алқабында талибтердің күштерін қазып алуға қарсы артиллерияға сенуді жалғастыруда, өйткені соңғы 24 сағат ішінде ауыр шайқастар болды. Әскери күштер 143 талибан жауынгері Сватта, ал тағы 15 адам Дирде өлтірілген деп мәлімдеді, бірақ құрбан болғандар расталмады. «Осы уақытқа дейін соңғы жиырма төрт сағаттың ішінде 143 күрд өлтірілді, ал қауіпсіздік күштері жеті шахидтен зардап шекті (өлді немесе шейіт болды) және он екі адам жараланды», - деді генерал-майор Атар Аббас, Равалпиндидегі әскери штабта өткен баспасөз конференциясында. . Төбелес Кабат, Канжу, Хавазахелла Чамталай және Сваттағы Мингора аймақтарында болған. Әскерилер Акбар Али деген Талибан командирі Канжу қаласындағы соққылар кезінде өлтірілген деп мәлімдеді. Талибандар Мингорада 100-ден астам қауіпсіздік қызметкерлерін ұстап отырғаны хабарлануда. Аббас қақтығыста қаза тапқандардың қатардағы армия және шекарашылар корпусының сарбаздары болғанын айтты. NWFP-NORTH-06MAY09_900-small.JPG Толық көру үшін картаны нұқыңыз. Талибандардың Пәкістандағы Малаканд дивизиясының аймағында болуы. Талибандардың болуы туралы ақпараттар ашық көздерден және дереккөздерден алынған және «Ұзақ соғыс» журналы Талибандардың көлеңкелі үкіметтерінің болуына, соғыс деңгейлеріне және ISAF қолбасшыларының мәлімдемелеріне негізделген. Билл Раймонд жасаған карта «Ұзақ соғыс» журналы үшін. Дир қаласында әскери күштер Талибан дінін ұстанушы діни қызметкер Суфи Мұхаммедтің туған қаласы - Мадейн аймағын басқарады деп мәлімдеді және осы жерде болған кезде екі қолбасшы мен 13 жауынгерді қосқанда 15 талибанды өлтірді. Бірақ жергілікті тұрғындардың айтуынша, «Талибан» әлі де аймақты күзетіп, мешіттерде уағыз айтып, жалдануда. «Талибан» дирде көп шығынға ұшырады деп мәлімдеме жасап, шабуылда қаза тапқан пәкістандық бір әскери қызметкермен бірге бір ғана жауынгер қаза тапты. «Талибан» директегі Чакдара қаласындағы конвойларға шабуыл жасау арқылы Дир және Сват әскери бөлімдеріне тосқауыл қойып жатыр. Чакдара стратегиялық тұрғыдан Дир мен Сваттың кіреберісінде орналасқан. Әскерлер Малаканд ауданынан Чакдара арқылы көшіріледі. Әскерилер Малаканда коменданттық сағат жариялады, өйткені Талибан содырлары бұл ауданда да шабуылдауда. Бунерде әскери күштер Даггар мен Амбела аймағын бақылауға алғаннан кейін жеңіске жетуге болады деп мәлімдеді. Талибандар әлі күнге дейін Султанвас және Пир Баба қалаларын бақылауда ұстап отыр және Даггардың айналасындағы негізгі жолдарды басқарады дейді. Әскерлердің мәлімдемесіне қарамастан, тұрғындар Амбеладан қашып жатыр, бұл аймақ бақылауда. Үкіметтің Талибанға қатысты қатаң келіссөздері Пәкістан үкіметі солтүстік-батыстағы тәліптер қаупіне қарсы тұру туралы байсалды деп мәлімдеді. Бұл мәлімдемелер президент Асиф Али Зардаридің еліне көмек алу мақсатында АҚШ-қа сапары кезінде жасалды. Кеше премьер-министр Юсуф Раза Гилани теледидарда халыққа үндеу тастап, «Талибан» жеңілетінін айтты. «Министрлер кабинетін жою үшін әскер шақырылды» деді Гилани. «Ешкімге үкіметтің жазбасына қарсы шығуға болмайды». Зардари «Сваттағы операция» жағдай қалпына келгенше жалғасады «және проблема тек Пәкістанмен шектелмейді:» Әлемде бұл аймақтық проблема, бүкіләлемдік проблема екенін түсіну керек «деді Зардари.» Ауған немесе Тора Бора проблемасы емес. Бұл Пахтонхва тауларында [Пәкістан мен Ауғанстанды басып өтетін пуштун аймағы] проблема емес. Бұл іске асыру күреске күш береді. «Бірақ Пәкістан саясаткерлері бұрын Талибанға қарсы қатал сөйлесіп, Талибанды ілмектен босатты. Исламабадтағы Марриотта жаппай жанкештілік жарылысынан кейін үкімет бұл оқиғаны Пәкістанның 11 қыркүйегі мен оқиғасы деп сипаттады. Сват пен Бажаурда шабуыл жасағыштар іске қосылды.Әрекет бірнеше айға созылған нашар қаруланған және дайындалған полиция мен Шекара корпусының шабуылынан кейін аяқталды.Пәкістанның саяси және әскери басшылары қазіргі шабуыл Свот аймағымен шектелуі мүмкін. Сват, Бунер және Дир аймағында жалғасып жатқан операция және Солтүстік және Оңтүстік Вазиристанның тайпалық аудандары, Куррам, Мохманд, Аракзай, Хайбер, Бажаур және Танк, Банну, Хангу және басқа да аудандар туралы ештеңе айтпады. Талибан бақылауында немесе ықпалында. Зардари кез-келген шабуылда көмек көрсету үшін армияны жүйелі түрде нығайтудың мүмкіндігі аз екенін айтты. Тек үш бригада Пәкістанның тұрақты әскерлерінің, шамамен 9000 әскері, аймаққа Үндістанның Кашмирмен шектесетін халқы аз орналасқан Солтүстік аудандардан әкелінеді. Зардари Үндістан шекарасынан көшірілетін тағы бір әскер жоқ деді. «Біздің армиямыздың жартысы Индо-Пак шығысында орналасқан және біз оларды Батыс шекарасына орналастыру үшін сол жерден әскерді жылжытпаймыз», - деді Зардари Geo News-ке сәйкес. Неліктен Үндістан шекарасынан қосымша әскерлер жіберілмейді деп сұрағанда, ол: «Біз бұған дейін істедік» деп жауап берді. Өткен жылдың желтоқсан айында Пәкістан армиясы Солтүстік-батыс шекара провинциясы мен тайпалық аудандардан шамамен 30 000 әскерін Лашкар-э-Тайба Мумбайға өлтірілген әскери шабуыл жасағаннан кейін Үндістаннан келетін қауіпке қарсы тұру үшін шығарды. Пәкістанның әскери басшылығы армия бөлініп, Пәкістанды үндістандық шабуылға ашық қалдырады деп қорқып, Талибанмен күресуге дайын болды. Пәкістан әскери мекемесі Талибанның емес, Үндістанды емес, барлық ірі қалада қанды көтеріліске қарамастан, қауіпсіздікке нақты қауіп төндіреді деп санайды. «Армия басшылығы мен генерал Кияни [армия штабының бастығы] әсіресе Талибандармен соғысу офицерлер корпусы мен атақтар мен жарылыстарды бөліп алады деп қорқады», - деп хабарлады АҚШ әскери барлау қызметінің жоғары лауазымды қызметкері «Long War Journal» журналына. «Талибанға және басқа да пәкістандық жиһадтық ұйымдарға қарулы күштерде қолдау мен қолдау бар. Толыққанды күрес (талибандармен) оларды жақтауға мәжбүр етуі мүмкін.» Ішкі істер министрі Рехман Малик Сват, Дир және Бунер операцияларын сәтті деп жариялады және әскери іс-қимыл тайпалық жерлерде жақсы өтті деп мәлімдеді, бірақ ол жерде қазір ешқандай әрекет жоқ. Аббас Талибандар соңғы саяси келісімнен бас тартқаннан кейін, адамдар исламдық заңға да, халыққа да қарсы емес екенін білетіндіктен, тәліптер қатты саяси жеңіліске ұшырады деп мәлімдеді. Бұрынғы және осыған ұқсас Пәкістан үкіметтері бейбітшілік туралы келісімдерге қол жеткізілмеген соң, дәлелдер келтірді, бірақ көптеген келісімдерге қол жеткізіліп, Талибан Исламабад пен Пешаварға жақындады. Малаканд келісімінің және Сваттағы соғыс туралы үкімет Талибандардың майдангері Суфи Мұхаммед, Фазлулланың қайын атасы Малаканд келісіміне 16 ақпан күні екі жыл бойы созылған толқулардан кейін ауданды бақылауға алған. Осы екі жыл ішінде әскери күштер Талибандардан күресті бақылау кезінде үш рет жеңіліске ұшырады. Әр жеңіліс Талибандарды ауданды үлкен бақылауға алды. Бейбітшілік келісімі аймақтағы Малаканд, Сват, Шангла, Бунер, Дир, Читрал және Кохистан аудандарында әскери операцияларды тоқтатуға, Талибан операцияларын тоқтатуға және шариғат немесе исламдық заңдар енгізуге шақырды. бұл солтүстік-батыс шекара провинциясының үштен бірін қамтиды. Бірақ Талибан келісімді қол қойғаннан кейін бірден бұзып, қауіпсіздік күштеріне шабуыл жасап, қарулы патрульдер жүргізді. Үкімет Талибанның Малакандтағы шариғат талаптарын мақұлдаған кезде әскери қызметкерлер үнсіз қалды. Үкімет АҚШ пен басқа батыс үкіметтерінің талибандардың толқынын Пәкістанның орталық бөлігіне қарсылығын болдырмауға бағытталған үлкен қысымынан кейін Дир және Бунерге әскери шабуыл жасауға бұйрық берді. Талибан Своттан Бунерге сәуірдің басында өтіп, сегіз күнде ауданды басып алды. Бунерге көшу Исламабадтан 60 миль қашықтықта «Талибанға» және бірнеше ядролық нысандарға және өмірлік маңызды Тарбела бөгетіне жақындай түсті. Сондай-ақ, Талибан Мансехраға көшіп, аймақта базалар мен оқу-жаттығу жиындарын ұйымдастырды. Пәкістан үкіметі мен әскери шенеуніктер «Талибанның» Исламабадқа және елдің ядролық нысандарына қауіп-қатерін жоққа шығарды, бірақ сәуірдің аяғында жергілікті Исламабад үкіметі әскерилерге Талибанның алға жылжуына тосқауыл қою үшін қаланың солтүстігінде орналасқан Маргала төбесіне орналастыруды бұйырды. Гарипур үкіметі Тарбела бөгетінде қауіпсіздікті күшейтті.",1
739,"Мужахедтер могадишуда алға ұмтылуда және олар басшылардың біреуін өлтірді, ұрыс қазір тоқтатылды, мужахединді қолдайтын мокидишидегі мұсылмандарға дуа жасады. Бұл жерде xizbul Ислам мен Шабаб әл-Мужахединдегі бауырларымыздың суреттері бар Муртадинге және каффаларға қарсы жағында.",1
740,Аль-Шабаба Солтүстік Мугадишодағы жаңа шайқастардың жеңісін талап етеді http://www.ansar1.net/showthread.php?t=7715,1
741,"Дәйексөз: Алғашында juhayman ағам сізді дүниежүзілік сауда орталығының миссиясын қолдайды, қыркүйектің 11 / қыркүйегі ... және ағасы осы миссияға қатысқан басқа ағаларды қолдайды. Ия, ағайын, мен бұл шабуылды қолдаймын, өйткені бұл шабуылға дейін американдықтардың мұсылман бейбіт тұрғындарға жасаған әрекеті үшін, мысалы, Израильде, мысалы, еврейлер американдық қарулармен мұсылмандарды өлтірген Израильде және Иракта санкциялардан миллиондаған адам қайтыс болған кезде, істеген әрекеттері үшін жасалды. егер бұл Америка үшін болмас еді. Бұл біздің шейх Усама Бин Ладиннің (х.а.) айтқан сөзі: бұл - кек қайтару, егер олар шабуыл жасауды және мұсылман тұрғындарды өлтіруді тоқтатса, онда ол да тоқтайды.",1
742,"«Аль-Каидамен» тығыз байланысы бар және Алжирдің радикалды тобынан шыққан Ислам Магрибінде (AQIM). Ол Сахараның оңтүстік шетіндегі халықтарға өз аймағын кеңейтуге тырысып, аймақта бірнеше шабуыл жасады деп мәлімдеді. Екі апта бұрын Малидің ішкі істер министрлігіндегі ақпарат көздері олар «террористік топтарға қарсы аяусыз соғыс бастайды» деп мәлімдеді. ",1
743,"Ауғанстандағы қауіпсіздіктің нашарлауынан алаңдаған Америка Құрама Штаттары содырлар Ауғанстанға шабуыл жасаған Пәкістанның солтүстік-батысында орналасқан Талибандар мен аль-Каиданың содырларына шабуыл жасау үшін пилотсыз ұшақтарды қолдануда. Сонымен бірге, ядролық қаруланған Пәкістан өсіп келе жатқан «Талибан» көтерілістерін қолдауға тырысуда. Оның қауіпсіздік күштері бір айдан астам уақыттан бері Исламабадтың солтүстік-батысында орналасқан Сват алқабында исламшыл содырларға қарсы соғысуда.  Пәкістан әскери күштері бұл аймақтағы нысандарды жұмсартып жатыр және жақын арада Оңтүстік Вазиристанға талибтерге қарсы Сват шабуылын кеңейтеді деп күтілуде. «Үш зымыран жергілікті әскери қолбасшы Маланг Вазир басқаратын оқу-жаттығу лагеріне соққы берді», - деді аты-жөнін анықтамауды сұраған барлау қызметкері аймақтың басты Вана қаласының батысындағы ауылға жасалған шабуылға сілтеме жасап.  АҚШ-тың одақтастығы Пәкістан АҚШ-тың зымыран соққыларына қарсылық білдіріп, олардың егемендігін бұзады және содырлармен күресу әрекеттерін әлсіретеді, өйткені олар халықтың ашуын басады және содырларға қолдауды күшейтеді. Вашингтон зымыран шабуылдары Исламабадпен келісім бойынша жасалады, бұл Пәкістан басшыларына шабуылдарды ашық түрде сынап көруге мүмкіндік береді. Пәкістан мұндай келісімді жоққа шығарады",1
744,"Бұл фатваны шейх х.қ.ж.с.б. 1421 жылы 2 мамырда / 29 қарашада американдықтардың «терроризмге» қарсы тұра алмағандары үшін Талибанға қарсы жаңа санкциялар қолдану қаупіне жауап ретінде шығарды. Мұсылмандарды бұл фатваны Интернет арқылы таратуға шақырады (спам поштасынан аулақ болыңыз), факс арқылы басып шығарып, тиісті рұқсат алғаннан кейін мешіттерде, ислам орталықтарында және намазханаларда орналастырыңыз. Ауғанстанда Талибан үкіметінің шариғатпен іске асырылуына байланысты мейірімді мейірімді Аллаһтың атымен шейх Хаммуд бен Уклаа Аш-Шуайби 2-ші Рамазан, 1421 хижри / 29 қараша 2000 ж. Аль-Касим, Арабия түбегі Сұрақ «Кейбіреулер Ауғанстанда» Талибан «үкіметінің шариғатты жүзеге асыруына күмән келтіреді. Бұл үкімет туралы шындық неде? Біз сізден дәлелдемелермен толыққанды жауап сұраймыз. Келесі жағдайға келсек: Шын мәнінде, елдің шариғаттың орындалуы немесе қабылданбауын анықтау бірнеше факторларға байланысты: Шынында да елдің маңызды құрамдас бөліктерінің бірі - бұл жерді бақылау. Талибан үкіметінің Ауғанстанның 95% -дан астамы өз бақылауында екендігі бәрімізге белгілі. Үшіншіден, оның басқа елдермен қарым-қатынасы және діні негізіндегі дінге негізделген. Ауғанстандағы Талибан режимі бұл факторларды орындайтындығы дәлелденді, сондықтан бұл әлемде адам қолымен жасалған заңдар мен заңдар жоқ жалғыз мемлекет. Ауғанстаннан басқа мұсылман елдеріне келер болсақ, олардың ішінде біртұтас түрде жасалынған заңдармен заң шығаратындар бар, олардың қатарында олардың құрамында тұтасымен жасалған, бірақ шариғат белгісімен заң шығарылған соттар бар. Талибан үкіметінің шариғат үкіметі екендігінің дәлелі ретінде Ислам мен дұшпандарға қарсы мұсылман елдердің оған дұшпандық білдіргені, оған экономикалық бойкот жариялағаны, оқшауланғаны және еш себепсіз оған деген қатаңдықтың болуы болып табылады. Ислам дінін ұстанудан басқа. Сонымен қатар, Ауғанстанға әскери соққылар Американың 1998 жылы круиздік зымырандарымен шабуыл жасаған кездегідей болады. Сонымен қатар, дәл сол кәпір елдер Оппозицияның Солтүстік Альянсын (Ахмад Шах Масудтың) қаражат, қару-жарақ және қару-жарақпен қолдауды жалғастыруда. кеңесшілер. Мұның өзі Талибан үкіметінің шариғат ережелерін іске асырудың айқын дәлелі және олардың Солтүстік одаққа қарсы күресте шындық жолында екендігі. Сонымен қатар, кәпір елдердің Талибан режимін ұлт және үкімет ретінде мойындамауы Талибан үкіметінің шариғатты жүзеге асырудағы кез келген күмәнді одан әрі жояды. Талибан үкіметінің шариғат үкіметі екендігін көрсететін басқа себептердің қатарында оның жоғарыда айтылғандай белгілі бір критерийлерді орындайтындығы, қаржылық ресурстарының шектеулі болуына байланысты шұғыл қаржылық көмекке мұқтаж екендігін қоспағанда. Сондықтан біз бүкіл әлемдегі мұсылман бауырларымыз бен апа-қарындастарымызға оны қаржылық және материалдық құралдармен көмектесуге және бұқаралық ақпарат құралдарының мүмкіндіктерімен қолдауға шақырамыз, өйткені исламның жаулары мен олардың агенттері адамдардың көпшілігін алдап, адастырғанға дейін адастырған. бұл мұсылман үкіметі ме, жоқ па деген мәселеге қатысты. Қазіргі уақытта, Талибан режимі өзінің оппозициясына, Солтүстік альянсқа қарсы соғыс күйінде қалып отыр, сондықтан онымен бірге джихад шариғатпен бекітіледі, өйткені Талибанмен бірге джихад сол сияқты Альянсқа қарсы сенімсіздік күштері қаржыландыратын Солтүстік альянсқа қарсы. Америка, Ұлыбритания, Ресей және басқалары, Ауғанстанда батыстық заңнама жүйесі негізінде құрылған кең үкіметті құруға шақырады. Бұл әлемдегі жақсы және тыйым салынған зұлымдықты ынталандыратын министрліктің атымен бөлек министрлік бар жалғыз ел.  Сондай-ақ, біз басқа мұсылман елдерін үкімдер, бұқаралық ақпарат құралдары, экономика, ішкі және сыртқы саясат, әйелдер ісі және білім саласындағы барлық дүниежүзілік келісімдерге қатысты шариғатты іске асыруда Талибандардың ізімен жүруге шақырамыз және олар соқыр түрде жүрмейді. Батыс өзінің исламға қарсы және бұрыс жолдары мен саясатында.  Мәртебелі, шейх, ұстаз Хаммуд бен Уклаа 'Аш-Шуайби",1
745,Бұл уақыт өткен сайын «Аль-Каидаға» Йеменнің оңтүстігінде исламдық мемлекет құру мақсатын орындауға көмектеседі.,1
746,"«Залымға айтпа» Автор: Шейх Омар Абдур-Рахман Алла оны босатып, ауруын айықтырсын. Сонымен, міне, сіз үшін, халықтың ең сүйікті жүрегі ... Міне, ол сіз үшін, менің отбасым, туыстарым және туысқандарым ...... Міне, сен үшін, менің көз жасыммен араласқан; ол менің қаныммен толтырылғанын қалайды ... Қуғын-сүргінге жол бермеңіз. Айтыңызшы, уа Египет ғалымдары - Жоқ ... 70 жыл шариғатымыз жоқ болғанға дейін. Жоқ ... шариғат Мысырда орындалады деп сендіретіндердің бәріне! Зайырлы конституциялардағы шариғат қайда ?! Сыйақыға толы экономикадағы шариғат қайда ?! Таратылған ақпарат құралдарындағы шариғат қайда ?! Бейбітшілік пен соғыс, білім беру және әділет орнату шариғаты қайда ?! Егер сіз мұның барлығында шариғаттың үлесі жоқ деп тапсаңыз, онда сіз біздің билеушілер емессіз, ал бізде сізге құлақ асу немесе мойынсұну болмайды. Айтыңызшы, Мысырдың құрметті әкімшілері ... Жоқ ... Бір диктатураға, бір партияға және бір пікірге. Жоқ ... халықаралық құқықтың төмен бағыныштылығына; шынымен де, төтенше жағдайлар мен терроризм туралы он екі жылға дейін. Жоқ ... әскери соттардың күшін жою және әділетсіз, тұтқындау. Жоқ ... мұсылмандардың құқықтарының бұзылуына кез келген мекеме әр сәтте куә болады. Айтыңызшы, уа, Мысыр судьялары ... Жоқ. Жоқ... Ұстаздары мен Қорғаушысын ренжітіп, олардың басшыларына ұнайтындар бізден емес. Айтыңызшы, уа, жер шарының ең мықты сарбаздары  ... Жоқ. Жоқ ... Жоқ ... және бізде Ирактың жойылғаны жеткілікті болды. Жоқ ... және біз Босниядағы мұсылмандарды тастап кетуімізге жеткілікті болды ... Жоқ ... Иран мен Судан терроризмді өсіреді деген Америкаға бағынбаймыз! Жоқ ... біз қарсылас [Ижак] Рабинге құрал бола алмаймыз, ол нақты қауіп фундаменталистерден келеді деп ашық айтады. Сонымен, қатыгез еврейлер туралы не деуге болады ?! Қылмыстық сербтер туралы не деуге болады? Олар бейбітшілік көгершіндері ме? Немесе махаббат хабаршылары? Айтыңызшы, уа, Мысыр халқы ... Жоқ, біз үндемейтін көпшілік емеспіз.  Иско мен Абу Хаммад пен Қалибте кездесетін [көпшілік]. Каирде және Асит пен Асван қалаларында кездесетін көпшілік. Уа, билеушілер, біздің кедейлігіміз бен ашығуымыз туралы айқайламаңыз, және сіздің қаржылық міндеттемелеріңіз көрініп тұрсын ... Сондай-ақ [Эй Египеттің қаскүнем халқы]: «Егер сіз шынымен құрметті болсаңыз және шынымен де пайдалы адамдар болсаңыз - сен миллиондарды қайдан таптың? ' Және [уа, Египеттің қаскүнем халқы ”де:“ Біз Мувахиддинді өлтіруге қатысушы емеспіз, бірақ сен намаз оқып жатқан қарусыздарды өлтіргенде, олар үйлердің жүрегінде болғанда, біз сені қанша рет көрдік?  Жоқ ... біз бүгіннен кейін жоқпыз, өйткені қабірлердегі тыныштық өтті. Мұны «Египеттің Мужахидині» деп айтыңыз ... Жоқ. Зұлым соттардың алдында берік болыңыз, өйткені шейіт болғандардың қаны халықтар үшін Жеңіс хаттарын жазады. Міне, мен мұны сізбен айтамын ... Жоқ, сізге ештеңе жоқ, Мубарак, сіздің режиміңіз, өзегіңіз, теміріңіз бен отыңыз ... сіздің азапты күйіңіз бір сағатқа созылмайды, ал шын мәнінде ислам мемлекеті мәңгілікке дейін. қиямет күні. Маған қарсы ойлаңдар, уа, жаулар! маған қарсы айла жасаңыз немесе жасамаңыз. Егер мен түрмеге түссем, онда шын мәнінде ардақты Юсуф түрмеге түседі. Егер мен союға ұшырасам, онда менің жетекшім Яхия союдан бұрын болды. Бұл менің дінім және менің хабарым, егер мен сатқындық жасасам, онда қандай жаман.  Египет, соғысыңдар, және біз міндетті түрде кездесеміз және бірге бірге Дар-әл-Ислам есіктері.  Мен сіздерден жалбарынуларыңызды сұраймын. Сіздің бауырыңыз Омар Абдурахман",1
747,Жіңішке кофирлерге екінші рет соққыларын алуға рұқсат етіңіз.,1
748,"Цитата: Бастапқыда жарияланған theblfflag жойып жіберуі мүмкін, бұл шошқалар өлі үйге және кесілген бастарына иттерге тапсырылуы керек. Кедей иттер мұндай лас жексұрын тамаққа лайық болу үшін не істеді? Иттер оларды лас крест жорықтарымен жейді деп ойламаймын!",1
749,"Аль Шабаба Найроби шейхі Хассан Яккуб Әли Әл Шабаба әкімшілігіне жексенбі күні Кенияның астанасы Найробидегі биік ғимараттарға шабуыл жасаймын деп қорқытқан. Шейх Хасан Яккуб Али, Кисмаюдағы әл-Шааб әкімшілерінің өкілі кениялық әскерлердің кез-келген араласуына қарсы болатындарын айтты және Найробидегі биік ғимараттарға шабуыл жасайтындарын айтты. «Егер сіз бізге (Кения) шабуыл жасасаңыз, біз Найробиде өзін-өзі өлтіру әрекетін жасаймыз және Найробидегі биік, әйнек ғимараттарды қиратамыз», - деді шейх Хасан Яккуб Али. Сенбіде бірнеше шекаралас қалаларға кениялық әскерлер орналастырылды. Сомали парламентінің спикері Аден Мохаммед Нор көрші елдерден сенбіде Сомалиге әскер жіберуді сұрады және министрлер кабинеті бұл шешімді мақұлдады. Шейк Яккуб сонымен бірге көмек агенттіктерін Сомалидегі соғыстарды ескермеді деп айыптап, олардың тыңшылар болғанын айтты. «Аль-Шабаба» партиясының өкілі Шейх Али Мохамуд Рагех Сомалиге келетін кез-келген шетелдік әскерге қарсы күресетіндерін мәлімдеді. КӨЗ",1
750,"менің ойымша, бұл операциялар сунниттерге қарсы шиит қылмыстары үшін жазалау ретінде жүзеге асырылады. Бұған дейін Иракта (Джаиш әл-Таифа әл-Мансура [ол Ирак Ислам мемлекетін құрған топтардың бірі) сунниттік халықтарға шабуыл жасаған шииттердің кек алу үшін шиит қажыларға минометтік шабуыл жасағанын) және Пәкістанда ( Техрик-е-Талибан мужахидтері шииттерді Крамда және басқа жерлерде шии қылмыстары үшін өшіру үшін өлтіреді). Мен Ирактағы немесе басқа жерде шиит топтарын кінәсіз деп атаудан тартыншақ едім, өйткені мен орташа американдық азаматты «кінәсіз» деп атайтын едім. Ирактағы Ислам мемлекеті елдегі барлық шииттерді өлтіруге тырыспайды, бірақ егер шиіттер рафидалар тарапынан сүнниттерді өлтіріп, масқараласа, шииттер жазасын күтеді. Язиди каффаттары бір мұсылман қызды өлтірді, ал мужахидтер оларға бірнеше эпикалық соққылар жасады - ал Рафида мушрикилерінің қолында Язидиге қарағанда әлдеқайда көп қан болған.",1
751,"МОГАДИШУ, 21 маусым (Ройтерс) - Сомалидегі қатаң аль-Шаабаб исламистері Африка үкіметіне көмекке келген шетелдік әскерлермен күреседі, деп хабарлады жексенбіде көтерілісшілер тобының өкілі. Сенбіде Сомали парламентінің спикері Шейх Аден Мохаммед Мадобе көрші Джибути, Кения және Эфиопия сияқты елдерді көтерілісті басу үшін әскери көмек жіберуге шақырды. Африка Одағының Сомалиде қазірдің өзінде 4300 бітімгері бар, бірақ олар үкіметті құлатқысы келетін және шариғаттың қатаң нысанын, ислам заңын енгізгісі келетін исламистердің үнемі шабуылына ұшырайды. «Біз өз жауымызға сырттан ешқандай шабуыл жасаудан қорықпайтынымызды айтамыз. Біз Эфиопияны осы жылдың басында Сомалиден шығаруға мәжбүрледік және біз тағы да солай етеміз», деді Аль-Шабабтың шейхы Али Мохамуд Радж баспасөз мәслихатында. «Біз, Сомалидің жас мүжахидтері, біздің соңғы қасиетті сарбазымыз қайтыс болғанға дейін үкіметке көмектесу үшін осында орналастырылған кез-келген әскерге қарсы күресеміз. Бұл жау құрған деп аталатын үкімет мүлдем сәтсіздікке ұшырағанының айқын дәлелі». Сомалиде екі жыл әскері болған, бірақ қаңтарда оларды шығарып алған Эфиопия сенбіде халықаралық қауымдастықтың мандаты бойынша көмек жіберетінін айтты. Эфиопиямен шекаралас жерде тұратындардың айтуынша, көршісінің өз елінде әскері бар. Жұма күні Кения көрші елдегі жағдайдың одан әрі нашарлауына жол бермейтінін айтты, өйткені бұл аймақты тұрақсыздандырады. Батыс елдері сияқты аймақтағы елдер де, егер Сомалидегі тәртіпсіздік жалғаса берсе, «Аль-Каидаға» байланысы бар топтар еніп, көрші елдердің тұрақтылығына қауіп төндіреді деп қорқады. Америка Құрама Штаттарының террористік ұйымдардың тізімінде әл-Шаабаб бар. «Құдай бізге барлық жауларды жеңуге көмектеседі және біз оларды жеңетінімізге сенеміз. Біз олардың саны мен қандай қару-жарақтары туралы алаңдамаймыз» деді Рейдж. Оның тобы мамырдан бастап үкіметке қарсы шабуылды күшейтіп, осы аптада екі заң шығарушыны, оның ішінде қауіпсіздік министрін өлтірді. 7 мамырдан бері 300-ге жуық адам қаза тапты, дейді тұрғындар. Африка Мүйізі елінде жиырма жылға жуық уақыт зорлық-зомбылық болды. (Авторы: Хелен Нямбура-Мваура; Мэтью Джонс редакторы) КӨЗІ",1
752,"аға бауырыма рахмет. Куфилердің әрқашан түсінбейтіні - олар моджахедтерді оқшаулауға тырысқан сайын, оларға тірек негізі соғұрлым күшті болады. пакистанистік әскери күштер мұнда немесе сол жерде кейбір мужахидтерді өлтіруі мүмкін және олар кейбір топтарды Ауғанстанға итермелеуі мүмкін, бірақ осылайша олар өз елдерін одан әрі тұрақсыздандырады. , олар көбірек мужахидтер мен ансарлардың пайда болуына, басқа қарсыластардың (Үндістан) мұқият бақылап отыру кезінде өз күштерін таратуға және армиядан қалған заттарды жалдамалыларды одан әрі құлдыратуға көмектеседі. бәрі айтылып, орындалған кезде, жеңіс туралы кез-келген хабар тез арада рулық аймақтағы авантюралары қайтарылған кезде тез өзгереді; Сват алқабын моджахедтер бірнеше жыл бұрын алғашқы паки операциясынан кейін жаулап алғаны сияқты; АҚШ пен НАТО қазір Талибандар 2003/2004 жылдары толығымен жеңілді деп мәлімдесе де, Ауғанстанның көптеген бөлігін бақылауға алғанын мойындаған сияқты!",1
